Finished creating model data!
Performing optimization, start time:  20:15:35 
Optimizing with theta = -1 
Optimizing with theta = -0.9 
Optimizing with theta = -0.8 
Optimizing with theta = -0.7 
Optimizing with theta = -0.6 
Optimizing with theta = -0.5 
Optimizing with theta = -0.4 
Optimizing with theta = -0.3 
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5444.107693  271.414240   Continuing - TR contract     0.004474       19         Intersect TR bound
 280   5444.741811  128.772027   Continuing - TR contract     0.005375        9         Intersect TR bound
 250   5446.613936   36.895306   Continuing - TR contract     0.000221        6         Negative curvature
 280   5446.729618   79.650777     Continuing - TR expand     0.085996       16         Intersect TR bound
 280   5445.778320  841.524313   Continuing - TR contract     0.257987       24         Intersect TR bound
 240   5446.107270   76.133623     Continuing - TR expand     0.011172       13         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5447.971166  200.065703     Continuing - TR expand     0.030199       12         Intersect TR bound
 290   5444.696920  160.869079   Continuing - TR contract     0.000378       12         Intersect TR bound
 270   5444.051720  186.485080   Continuing - TR contract     0.011325       16         Intersect TR bound
 250   5446.992173  334.920743   Continuing - TR contract     0.023861       14         Intersect TR bound
 290   5446.442367  254.180651     Continuing - TR expand     0.217676       19         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5446.495616 3635.324145   Continuing - TR contract     0.120795       27         Negative curvature
 250   5446.084833   53.454755     Continuing - TR expand     0.028279       16         Intersect TR bound
 290   5445.116741  245.784325                 Continuing     0.072559       30         Intersect TR bound
 280   5443.961269   62.122988   Continuing - TR contract     0.028665        7         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5446.915312   64.876270   Continuing - TR contract     0.001678        8         Intersect TR bound
 270   5447.348542  127.201926   Continuing - TR contract     0.006370        8         Intersect TR bound
 300   5444.614702 3741.792675     Continuing - TR expand     0.206622       17         Intersect TR bound
 300   5445.546027  719.682129     Continuing - TR expand     1.101986       32         Intersect TR bound
 270   5446.374654  172.802473     Continuing - TR expand     0.305762       31         Intersect TR bound
 290   5443.956120  498.410115     Continuing - TR expand     0.006047       12         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5446.063431   43.885205                 Continuing     0.003977       16         Negative curvature
 300   5445.011637  182.747994   Continuing - TR contract     0.005102       11         Intersect TR bound
 270   5446.237721  178.719182     Continuing - TR expand     0.917286       26         Intersect TR bound
 310   5444.465489   53.385534     Continuing - TR expand     0.087169       16         Intersect TR bound
 280   5447.141860  117.624912                 Continuing     0.032248       17         Intersect TR bound
 280   5446.373979   21.341551                 Continuing     0.000597        7         Intersect TR bound
 280   5446.237721  178.719182   Continuing - TR contract     0.000896        8         Intersect TR bound
 300   5443.918347   53.476205   Continuing - TR contract     0.002551       13         Negative curvature
 310   5445.377737   56.935576   Continuing - TR contract     0.077483        3         Negative curvature
 310   5444.994012  101.709946   Continuing - TR contract     0.000359        7         Negative curvature
 320   5445.375025   22.853124                 Continuing     0.000151        3         Negative curvature
 270   5445.522506 4353.876133   Continuing - TR contract     0.030199       25         Intersect TR bound
 320   5444.408751  198.361846   Continuing - TR contract     0.012258       18         Intersect TR bound
 290   5446.052256  252.414704   Continuing - TR contract     0.027210       24         Intersect TR bound
 290   5446.254033  315.774040   Continuing - TR contract     0.027210       33         Intersect TR bound
 290   5446.358493   55.990866   Continuing - TR contract     0.081629       36         Intersect TR bound
 310   5443.904785   57.551319   Continuing - TR contract     0.038742       33         Intersect TR bound
 320   5444.668794  166.293631   Continuing - TR contract     0.588390        3         Negative curvature
 330   5445.354612   20.789051   Continuing - TR contract     0.001149        6         Negative curvature
